iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"""{'oBtlWcor': '1,0', 'ezubWlp': '565', 'I': True}'I': True}'I': True}""",INVALIDITY,1,0
2,0.516,'fal',INVALIDITY,1,0
3,0.779,"""{'FwURy': '5,8', 'NofeH': '726', 'T': '??'}""",INVALIDITY,0,0
4,1.038,"""{'APeWiUePQX': '889', \x07Q': True, 'BPKn': '2,8', 'BioXnZ': False}""",INVALIDITY,0,0
5,1.039,"""{'APeWiUePQX': '889', 'Q': True, 'BPTrue, 'BPTru\x00e, 'BPTrue, 'BPTrue, 'BPTrue, 'BPTrue, 'BPTrue, 'BPKn': '2,8', 'Bio",RELIABILITY,1,-1
6,1.311,"'{\x02json"": ""obj""}'",INVALIDITY,0,0
7,1.614,"""{'lmeE': True, 'jPNR': ['5', '3'], 'wXdZXdZXdZXdZXdZXdZOl': '??'}""",INVALIDITY,0,0
8,1.884,"""{'pRb': Felse, 'YnCJ': '5,4', 'S': ['8', '9']}""",INVALIDITY,0,0
9,2.157,"""{'dmLumxJOs': '2,1', 'RVAwvyc': '2,1', 'sOFoiai': '1480', 'yZzFTqGhb': 'Mx', 'lHZuGzXjM': '243'}""",INVALIDITY,0,0
10,3.060,"'{\'r""bTcSAzAjw\': \'IkgPonvRRC\', \'dFmXnnsTUcRRC\', \'dFmXnnsTUcRRC\', \'dFmXnnsTUc\': \'??\', \'JpFRCsXF\': \'1709\'}",INVALIDITY,0,0
11,3.336,"'{""float"": 1.23e 1.23e 1.23e 1.23e 1.23e 1.23e 1.23e 1.23e 1.23e 1.23e10}'",INVALIDITY,1,0
12,3.607,"'{\'wAG\': \'9,8\', \'KhsvGzuKXh""\': \'Og\', \'FMh\': \'6,5\', \'LyX\'\'\'\'\'\'\'\'\': False}'",INVALIDITY,0,0
13,4.127,"'{""a"": nu: nu: nu: nu: nu: nu: nu: nu<: null}'",INVALIDITY,1,0
14,4.392,"""{'dmLumxJOs': '2,1', 'RVAwVyc': '2,1', 'sOFoiai': '1480', 'yZzFTqGhb': 'Mx', 'lHZuGzXjM': '243'}""",INVALIDITY,0,0
15,4.928,"'{""neg_float"": -1.23e-10}oat"": -1.23e-10}oat"": -1.23e-10}oat"": -1.23e-10}oat"": -1.23e-10}oat"": -1.23e-10}oat"": -1.23e-10",INVALIDITY,1,0
16,5.202,"'{""json"": ""||obj""}}}}}}}}}}'",INVALIDITY,0,0
17,5.465,"'{\'cVFvklh\': \'R\', \'acVFvklh\': \'R\', \'acVFvklh\':"" \'R\', \'acVFvklh\': \'R\', \'acVFvklh\': \'R\', \'acVFvklh\':",INVALIDITY,0,0
18,5.726,"""{'iNhfeEDU': 'BcFyUycr', 'kOu': True, 'xYqXnEkek': '359', 'le': '724', 'SEjYl': '11747}""",INVALIDITY,0,0
19,5.987,"""{'iNhfeEDU': 'BcFyUycr', 'kOu': True, 'xYqXnEkek': '359', 'le': '724',""",INVALIDITY,0,0
20,6.243,"""{'q': True, 'yBhFcr': '??'}{'q': True, 'yBhFcr': '??'}{'q': True, 'yBhFcr': '??'}{'q': True, 'yBhFcr': '??'}{'q': True,",RELIABILITY,0,-1
21,6.504,"""{'Sw>mUihWOSH': '843'}""",INVALIDITY,0,0
22,6.784,'f&&al',INVALIDITY,0,0
23,6.784,"""{'APeWiUePQX': '889', 'Q': True, 'BPTrue, 'BPTru\x00e, 'BPTrue, 'BPTrue, 'BPTrue, 'BPTrue, 'BPTrue, 'BPKn': '2,8', 'Bio",RELIABILITY,0,-1
24,7.055,"'{""j\'son"": "": ""obj""}'",INVALIDITY,0,0
25,7.580,"'{""'",INVALIDITY,1,0
26,7.842,"'{""int_max"": 9999j999999999999}'",INVALIDITY,0,0
27,8.105,"'\x02""""'",INVALIDITY,0,0
28,8.365,"""{'wAG': '9,8', 'KhsvGzuKXh': 'Og', 'FMh': '6,5', 'LyX': Fa, 'KhsvGzuKXh': 'Og', 'FMh': '6,5', 'LyX': Fa, 'KhsvGzuKXh': ",INVALIDITY,0,0
29,8.626,"'{""emoji_e{caped"": ""\\uD83D\\uDE00{caped"": ""\\uD83D\\uDE00""}'",INVALIDITY,0,0
30,8.887,"'[1, 2,[1, 2,[1, 2, 3]'",INVALIDITY,1,0
31,9.150,"""{'pRb': False, 'YnCJ': '5,4', 'S': ['8', '9']}""",INVALIDITY,0,0
32,9.412,"""{'RBABLa': '1""",INVALIDITY,0,0
33,9.673,"""{'rtNoeCgpm': ['9', '8', '2', '1'], 'E, 'E, 'EOrftZdH': '3,3'}""",INVALIDITY,0,0
