iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'oTmwPoxLnzBLWMULYztEQgRBDazRolZZPhWjhNgBzzebtPGQjVoOYt',INVALIDITY,1,1
2,1.578,'iKXYPsIYYvJubJGupDS',INVALIDITY,1,0
3,2.969,"'{sBKKCXlX""h"": ""True""}'",INVALIDITY,1,0
4,4.625,"'{""oonMkKFqCFh"": ""GCttjwelTtKUjKXBoHySGSnSpaRUXHbjInbrAuQcqcvaNPJWXLX"", ""MMvQVEjWxKZrkhf"": ""eBVWdPXdambqrMfdjTqGeA'",INVALIDITY,1,0
5,5.984,'oTmwPoxLnzBLWMULYztEzgRBDaQRolZZPhWjhNgBzzebtPGQjVoOYt',INVALIDITY,0,0
6,6.219,'leOySVMKCFhIvbszqbINGaRBoJLZVFGckgtjQKSBwGGsTSWCMkmFYdKlaWO',INVALIDITY,0,0
7,7.594,'wKclSGsmnNdhUfyPCagMNkzQCTHzMEKhdrHplnhgFulaCvNcsqNHAiIWNGhJcjf',INVALIDITY,0,0
8,9.219,"'{""bTuGrH"": {""m"": null, ""pnskRkDWS"": 26, ""idaymwhJTZTPRScfVx"": 73}, ""ZvHaLYPLxiusqXBDq"": ""False"", ""KkoAP""tY"": 91127200, ",INVALIDITY,1,0
9,11.063,'CnOSkagTLNkzIsmMWsepWzJVahUxgOUPdKQpXMndGlIcTviDgRxcBNexIkHQQTMBPNJMLKGAEQvVeDJyjgX',INVALIDITY,0,0
10,11.078,'iKXYPsIYYvJubJGupDS',INVALIDITY,0,0
11,12.781,'oGbQMCygnoZxuoW',INVALIDITY,0,0
12,14.188,'iKXYPsdIYYvJubJGupDS',INVALIDITY,0,0
13,15.531,'oTmwPoxLnzBLWMULYztEQgRBDazRolZZPhWjhNgBz&&zebtPGQjVoOYt',INVALIDITY,0,0
14,15.563,"'{sBKKCXlX""h"": ""True""}'",INVALIDITY,0,0
15,16.969,'iKXYPsIYYvJubJ\rGupDS',INVALIDITY,0,0
16,18.453,'iKXYPsIYYvJubJGupDS',INVALIDITY,0,0
17,18.453,'iKXYPsIYbvJuYJGupDS',INVALIDITY,0,0
18,21.734,'oTmwPoxLnzBLWMULYztEQgRBDazRolZZPhWjhNgBzzebtPGQ',INVALIDITY,0,0
19,21.734,"'{""oonMkKFqCFh"": ""GCttjwelTtKUjKXBoHySGSnSpaRUXHbjInbrAuQcqcvaNPJWXLX"", ""MMvQVEjWxKZrkhf"": ""eBVWdPXdam\'bqrMfdjTqGeA'",INVALIDITY,0,0
20,23.297,'oTmwPoxLnzBLWMULYztEQgRBDazRolZZPhWjhNgjhNgjhNgjhNgjhNgjhNgjhNgjhNgjhNgjhNgBzzebtPGQjVoOYt',INVALIDITY,0,0
21,26.078,'VVMrdUbJNAsGnasoldFOmaTSgBCsauFETieXEADwy',INVALIDITY,0,0
22,27.938,'PwybZYscR||Bvdt',INVALIDITY,0,0
23,27.953,'iKXYPsIYYvJubJGuqDS',INVALIDITY,0,0
24,29.641,'oxyuW',INVALIDITY,0,0
