iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'171.\x00252.227.119/31',RELIABILITY,1,-1
2,0.032,'124.2\x007.218.154/10',RELIABILITY,0,-1
3,0.047,'17]1.\x00252.227.119/31',RELIABILITY,0,-1
4,0.078,'171.252.227\x00.119/31',RELIABILITY,0,-1
5,0.094,'171.\x002',RELIABILITY,0,-1
6,0.110,'173.\x00252.227.119/11',RELIABILITY,0,-1
7,0.157,'171.\x00252.227.119/31',RELIABILITY,0,-1
8,0.188,'171.\x00252.227.119/]31',RELIABILITY,0,-1
9,0.219,'171.\x00252.227.119/31%00',RELIABILITY,0,-1
10,0.235,'171.\x00',RELIABILITY,0,-1
11,0.282,'171.\x00253.227.119/21',RELIABILITY,0,-1
12,0.360,'171.\x00252.r27.119/31',RELIABILITY,0,-1
13,0.375,'1\x0071.\x00252.227.119/31',RELIABILITY,0,-1
14,0.391,"""171.\x00252.22'7.119/31""",RELIABILITY,0,-1
15,0.391,'\x00178.146.117.70/25',RELIABILITY,0,-1
16,0.407,'171.\x00252.217.129/31',RELIABILITY,0,-1
17,0.453,'171.\x002%0052.227.119/31',RELIABILITY,0,-1
18,0.610,'171.\x00252.999999999999999999999999227.119/31',RELIABILITY,0,-1
19,0.657,'171.\x00252.227[.119/31',RELIABILITY,0,-1
20,0.703,'171.\x0025[2.227.119/31',RELIABILITY,0,-1
21,0.750,'171.]\x00252.227.119/31',RELIABILITY,0,-1
22,0.922,'171.\x00252.227.119/;1',RELIABILITY,0,-1
23,0.938,'171.\x00252.227.119/3%001',RELIABILITY,0,-1
24,1.063,'171<.\x00252.227.119/31',RELIABILITY,0,-1
25,1.141,'171.\x00252.22<7.119/31',RELIABILITY,0,-1
26,1.219,'12.3.1\x0023.29/19',RELIABILITY,0,-1
27,1.282,'171.\x00252.2&27.119/31',RELIABILITY,0,-1
28,1.282,'371.\x00252.227.119/31',RELIABILITY,0,-1
29,1.375,'189.253.24.13\x001/5',RELIABILITY,0,-1
30,1.485,'7\x005.135.139.181/18',RELIABILITY,0,-1
31,1.578,'192.0.\x002.[5678]',RELIABILITY,0,-1
32,1.578,'171.\x00252.227.119/31',RELIABILITY,0,-1
33,1.625,'22\x004.134.188.50/13',RELIABILITY,0,-1
34,1.641,'171.\x00252.227.119\x00252.227.119\x00252.227.119\x00252.227.119\x00252.227.119/31',RELIABILITY,0,-1
35,1.657,'96.3.119.\x00200/6',RELIABILITY,0,-1
36,1.813,'171.\x00252.227.1X19/31',RELIABILITY,0,-1
37,1.938,'17\x00.1252.227.119/31',RELIABILITY,0,-1
38,2.047,'178.146.117.7\x000/25',RELIABILITY,0,-1
39,2.110,'244.1\x0096.161.140/21',RELIABILITY,0,-1
40,2.235,'24\x004.196.161.140/21',RELIABILITY,0,-1
41,2.235,'171.y\x00252.227.119/31',RELIABILITY,0,-1
42,2.313,'171.\x00252.227.119/31',RELIABILITY,0,-1
43,2.313,'171.252\x00.227.119/31',RELIABILITY,0,-1
44,2.407,'&&171.\x00252.227.119/31',RELIABILITY,0,-1
45,2.485,'171.\x00252.227.119/31',RELIABILITY,0,-1
46,2.578,'171.\x00252.227.119/31',RELIABILITY,0,-1
47,2.719,'249.\x00188.102.162/5',RELIABILITY,0,-1
48,2.828,'171.\x00252.227.',RELIABILITY,0,-1
49,2.844,'171.\x00252\x00252\x00252\x00252\x00252\x00252\x00252\x00252.227.119/31',RELIABILITY,0,-1
50,2.875,'171.\x00252.227.119/31',RELIABILITY,0,-1
51,2.891,'171.\x00252.217.129/31',RELIABILITY,0,-1
52,2.891,'190.146\x00.119.190/21',RELIABILITY,0,-1
53,2.907,'95.7\x00.179.223/22',RELIABILITY,0,-1
54,2.969,'171.\x00252.227.119/352.227.119/352.227.119/352.227.119/352.227.119/352.227.119/352.227.119/352.227.119/352.227.119/352,RELIABILITY,0,-1
55,3.000,'171.\x00252.227.119/31',RELIABILITY,0,-1
56,3.063,'271.\x00252.217.119/31',RELIABILITY,0,-1
57,3.157,'95.7.179.223/22\x00',RELIABILITY,0,-1
58,3.172,'114.52.9\x006.73/32',RELIABILITY,0,-1
59,3.219,'249.188\x00.102.162/5',RELIABILITY,0,-1
60,3.235,'192.0.2.80-\x00192.0.2.85',RELIABILITY,0,-1
61,3.297,'12.3.123.2\x009/19',RELIABILITY,0,-1
62,3.360,'171.\x00252.227.119/;1',RELIABILITY,0,-1
63,3.438,'171.\x00252.22',RELIABILITY,0,-1
64,3.438,"""171.\x00252'.227.119/31""",RELIABILITY,0,-1
65,3.625,'12.3.\x00123.29/19',RELIABILITY,0,-1
66,3.641,'37.92.2\x0041.152/4',RELIABILITY,0,-1
67,3.672,'171.252\x00.227.119/31',RELIABILITY,0,-1
68,3.844,'192.\x000.2.8[0-5]',RELIABILITY,0,-1
69,4.110,'171.\x00252.227.119/3z1',RELIABILITY,0,-1
70,4.157,'171.\x00252.227.119/9/9/9/9/9/9/9/9/9/31',RELIABILITY,0,-1
71,4.235,'192.\x000.2.18',RELIABILITY,0,-1
72,4.313,'240.206.184.203\x00/6',RELIABILITY,0,-1
73,4.422,'2\x0013.241.12.83/29',RELIABILITY,0,-1
74,4.594,'171.\x00252.227.119</31',RELIABILITY,0,-1
75,4.625,'171.\x00242.227.119/31',RELIABILITY,0,-1
76,4.641,'95.\x007.179.223/22',RELIABILITY,0,-1
77,4.703,'24\x000.206.184.203/6',RELIABILITY,0,-1
78,4.875,'12.3.\x00123.29/19',RELIABILITY,0,-1
79,4.922,'1\x004.178.3.31/18',RELIABILITY,0,-1
