iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'26.107.224.6\x002/12',RELIABILITY,1,-1
2,0.016,'159.69.39\x00.202/28',RELIABILITY,0,-1
3,0.016,'1\x0092.0.2.80-192.0.2.85',RELIABILITY,0,-1
4,0.094,'192.0.2.170-17\x005',RELIABILITY,0,-1
5,0.110,'26.107.224.6\x002/12',RELIABILITY,0,-1
6,0.141,'26.1071224.6\x002/.2',RELIABILITY,0,-1
7,0.219,'26.107<.224.6\x002/12',RELIABILITY,0,-1
8,0.219,'||26.107.224.6\x002/12',RELIABILITY,0,-1
9,0.235,"'26.107.22""4.6\x002/12'",RELIABILITY,0,-1
10,0.266,'26.105.224.6\x002/12',RELIABILITY,0,-1
11,0.297,'252.\x0086.37.97/10',RELIABILITY,0,-1
12,0.329,'26.107.224.6\x002/12',RELIABILITY,0,-1
13,0.344,'26.1>07.224.6\x002/12',RELIABILITY,0,-1
14,0.344,'26.107.224.6\x002/99999999999999999999999912',RELIABILITY,0,-1
15,0.360,'\x126.107.224.6\x002/12',RELIABILITY,0,-1
16,0.391,'26.107.22\x004.6\x002/12',RELIABILITY,0,-1
17,0.469,'26.107.224.6\x00',RELIABILITY,0,-1
18,0.469,'26.107.224.\x006\x002/12',RELIABILITY,0,-1
19,0.485,'26.107.224.6\x002/12',RELIABILITY,0,-1
20,0.516,'26.107.[224.6\x002/12',RELIABILITY,0,-1
21,0.532,'5\x003.255.3.148/5',RELIABILITY,0,-1
22,0.532,'26.107.2\r24.6\x002/12',RELIABILITY,0,-1
23,0.563,'192.0.20.64/2\x006',RELIABILITY,0,-1
24,0.641,'26.107.h224.6\x002/12',RELIABILITY,0,-1
25,0.657,'26.107.224.6\x002/12O',RELIABILITY,0,-1
26,0.688,'26.107.224.6\x002]/12',RELIABILITY,0,-1
27,0.704,'3.\x0047.23.79/21',RELIABILITY,0,-1
28,0.704,'128\x00.93.10.186/28',RELIABILITY,0,-1
29,0.704,'26.107.224.6\x00||2/12',RELIABILITY,0,-1
30,0.782,'19\x002.0.2.8[0-5]',RELIABILITY,0,-1
31,0.797,'192.0.2.\x0018',RELIABILITY,0,-1
