iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"""{'CJN': ['5', '5', 'r5', '1'], 'EgULI': 'uI', 'OSNoBLWogs': '1586', 'pXSYM': ''}""",INVALIDITY,1,0
2,0.001,"""{'wiwDZpLpFM': False, 'HnqL': '??', 'ShRVlXpHHr': '??', 'pBYPYzHYY':\x00'1,4', 'u': ['3', '7', '8', '4', '6']}""",RELIABILITY,1,-1
3,0.284,"""{'wiwDZpLpFM': False, 'HnqL': '??', 'ShRVlXpHHr""",INVALIDITY,0,0
4,0.811,"""{'CJN': ['5', '5', '5', '1'], 'EgULI': 'uI', 'OSNoBLWogs': '1586/, 'pXSYM': ''}""",INVALIDITY,0,0
5,1.074,"""{'PptX': ['1', '3'], 'yD': False, 'qakGQTU': ['4', '8'], 'VcMArc': True, 'gMD': '1304'ý""",INVALIDITY,0,0
6,1.592,"'\x02""'",INVALIDITY,1,0
7,1.856,"""{'roiwBpyy': '', 'bHRDnPZB': ['8', '5'], 'gyUCChuf': '1942'}""",INVALIDITY,0,0
8,2.117,'°',INVALIDITY,0,0
9,2.380,"""{'nDBxcFaDxH': '5,7', 'LdnbUPMhY': '', 'vhVi': '??'}""",INVALIDITY,0,0
10,2.640,"""{'AnXbr': §845', 'HUVThtDbz': '', 'zg': '', 'ZxZS': '7,2'}""",INVALIDITY,0,0
11,2.901,'>11',INVALIDITY,0,0
12,3.161,"""{'r': '1154', 'lqx': '??', 'qViKtHEWWEO': ''}""",INVALIDITY,0,0
13,3.162,"'{""in\x00t_max"": 9999999999999999}'",RELIABILITY,0,-1
14,3.680,"""{'nDBxcFaDxH': '5,7', 'LdnbUPMhY': ''{'nDBxcFaDxH': '5,7', 'LdnbUPMhY': ''{'nDBxcFaDxH': '5,7', 'LdnbUPMhY': ''{'nDBxcF",INVALIDITY,0,0
15,3.943,"""{'wiwDZpLpFM': False, 'HnqL': '??'_, 'ShRVlXpHHr': '??', 'pBYPYzHYY': '1,4', 'u': ['3', '7', '8', '4', '6']}""",INVALIDITY,0,0
16,4.208,"""{'DrjoOpM': True, 'Qe': '3,8', #ZgDu': ['10', '4'], 'ELp': False, 'JIlyo': '??'}""",INVALIDITY,0,0
17,4.471,"""{'KxfhJL': False, ' p': '0,9', 'rrkENL': '869', 'zIkKkJTR': ['0', '7', '6', '10', '2'],j'lbwz': True}""",INVALIDITY,0,0
18,4.735,"""{'uN': '6,8', 'aKXK': '416: '416: '416'}""",INVALIDITY,0,0
