iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'flase',INVALIDITY,1,0
2,0.264,"""{'BW': ['3', '10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'], 'qpdOk': '??', 'W",INVALIDITY,1,0
3,0.793,"""{'MIFKlEx': Fal""",INVALIDITY,0,0
4,1.067,"""{'Izys': '??', 'Jm,': True, 'UtsjrOeZ': '1132'}""",INVALIDITY,0,0
5,1.338,"""{'gDNvEn': 'ApifzD', 'YA': '1892', 'AyiNhrS': '1711', 'wL': False}""",INVALIDITY,0,0
6,1.339,"""{'uN': ['5', '3']}\x00""",RELIABILITY,1,-1
7,1.604,"""{'sMqo': False, 'DGvkqyDtBv': '10,0', 'rTfNm': '1894', 'xIKOjRR': '477', 'mSjTwBVP': '??'}""",INVALIDITY,0,0
8,1.881,"'""1'",INVALIDITY,1,0
9,2.154,"""{'pnF': '67', 'q}': '891'i""",INVALIDITY,0,0
10,2.674,"""{'zI': '??', 'FHMKE': 'VZMuz', >'LcrTryebF': False, 'jrMyREmn': 'KAefOb'KAefObA', 'kYGUuhIan': False}""",INVALIDITY,0,0
11,2.947,"""{'gDNvEn': 'A""",INVALIDITY,0,0
12,3.217,"""{'MIFKlEx': False, 'zRCM': '220'}""",INVALIDITY,0,0
13,3.485,"""{'\\r': True, 'yzxSb': 'ZeZlKwynN', 'NVKbNgNor': '', 'ueVOBbHP': '1492'}""",INVALIDITY,0,0
14,3.759,"'{""a"": n\'ull}'",INVALIDITY,1,0
15,4.030,"""{'PgSMA': '??', 'IQEaZrS': '??', 'qoNH': '??', 'mmnHyu': False, 'bCSCOBZ': ''}""",INVALIDITY,0,0
16,4.563,"""{'Y': True, 'jeKqOHRcv': '', 'AYSP': 'KHA'}""",INVALIDITY,0,0
17,4.823,"""{'eNHutjj':':':':':':': 'sMnd', %00'DMBnzGIj': ''}""",INVALIDITY,0,0
18,5.595,"""{'ZiTO""",INVALIDITY,0,0
19,5.854,"'{""a"":\' {""b"": {""c"": 1}}}'",INVALIDITY,1,0
20,6.115,"""{'MIFKlEx': False, 'zRC:'M '220'}""",INVALIDITY,0,0
21,6.401,"'{""||emoji_escaped"": ""\\uD83D\\uDE00""3D\\uDE00""3D\\uDE00""}'",INVALIDITY,1,0
22,6.673,"'{""a"": truee ""b"": fals,}'",INVALIDITY,1,0
23,6.952,"'{""float"": 1&&.23e10}'",INVALIDITY,1,0
24,7.216,"'{""unicode"":\\"" u0041\\u0042\\u0043""}'",INVALIDITY,1,0
25,7.498,"'{""a"": {""b"": [{""c"": 1}}}'",INVALIDITY,1,0
26,8.038,"""{'ab': ['7', '5'], 'aCGLLpIWrG': '??', 'V': '1629', 'BmuePd': '1799'}""",INVALIDITY,0,0
27,8.306,"""{'r': True, 'yzxSb': 'ZeZlKwynN', 'NVKbNgNor': '', 'ueVOBbHP': '1492'}""",INVALIDITY,0,0
28,8.569,"""{'ngDDbKb': True, 'RJuT': '1606', 'StOsurLk#: True}""",INVALIDITY,0,0
29,8.832,"""{'sMqo': False, 'DG\\vkqyDtBv': '10,0', 'rTfNm': '1894', 'xIKOjRR': '477', 'mSjTwBVP': '??'}""",INVALIDITY,0,0
30,9.096,"'\\{""a"":\' {""b"": {""c"": 1}}}'",INVALIDITY,0,0
31,9.362,"'{""a"": truee ""b"": fals,}'",INVALIDITY,0,0
32,9.627,"'""""||'",INVALIDITY,1,0
33,9.892,'flase',INVALIDITY,0,0
34,10.157,"'{""unicode"":\\"" u0041\\u0042\\u0043""}'",INVALIDITY,0,0
35,10.682,"""{'gDNvEn': 'ApifzD', 'YA': '1892', 'AyiNhrS': '1711', 'wL': False}""",INVALIDITY,0,0
36,10.948,"""{'stvXp': '??', 'KZJiC': '', 'xqAhnaHt': True, 'yhybhYGdbh': '', 'LFkdINX': '1452'}""",INVALIDITY,0,0
37,11.473,"""{''a': True, 'juGZwLZ': M1824', 'BpTAuudAfo': False}""",INVALIDITY,0,0
38,11.736,"""{'ZiTOGuMPxW': Fals,, 'lr': '4'e 'IfW': ''}""",INVALIDITY,0,0
39,12.003,"""{'eNHutjj': 'sMnd', 'DMBnzGIj': ''}""",INVALIDITY,0,0
40,13.054,"""{'MIFKlEx': False, 'zRCM': '220'}""",INVALIDITY,0,0
41,13.317,"""{'BW': ['3', '10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'],'10', '1'], 'qpdOk': '10', '1",INVALIDITY,0,0
42,13.584,"""{'Sw': '??'}""",INVALIDITY,0,0
43,14.111,"'""""||'",INVALIDITY,0,0
44,14.375,"""{'Sw': '??'}""",INVALIDITY,0,0
45,14.902,'flase',INVALIDITY,0,0
46,15.168,"'{""a"":\' {""b"": ""{c"": 1}}}'",INVALIDITY,0,0
