iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'201.15.\x0074.200/26',RELIABILITY,1,-1
2,0.000,'192.\x000.2.8[0-5]',RELIABILITY,0,-1
3,0.032,'201.15.\x0074.2\\00/26',RELIABILITY,0,-1
4,0.047,'201.1}5.\x0074.200/26',RELIABILITY,0,-1
5,0.047,'201.15.\x0074.200/26',RELIABILITY,0,-1
6,0.078,'>201.15.\x0074.200/26',RELIABILITY,0,-1
7,0.110,'19\x002.0.2.170-175',RELIABILITY,0,-1
8,0.172,'201.15/../.\x0074.200/26',RELIABILITY,0,-1
9,0.188,'201.15.\x0074.\x00200/26',RELIABILITY,0,-1
10,0.203,'201.15.\x007',RELIABILITY,0,-1
11,0.203,'192.0\x00.2.[5678]',RELIABILITY,0,-1
12,0.235,'201.15.\x0074.200/2200/2200/2200/2200/2200/26',RELIABILITY,0,-1
13,0.250,'201.15.\x00\x0074.200/26',RELIABILITY,0,-1
14,0.266,'2\x0004.123.82.214/24',RELIABILITY,0,-1
15,0.282,'201.15.\x0074.200h/26',RELIABILITY,0,-1
16,0.282,'201.15.\x0074.200/29999999999999999999999996',RELIABILITY,0,-1
17,0.344,'201.15.\x0074.200/.\x0074.200/.\x0074.200/.\x0074.200/.\x0074.200/.\x0074.200/.\x0074.200/.\x0074.200/26',RELIABILITY,0,-1
18,0.360,'201.15.\x0074.200/\\26',RELIABILITY,0,-1
19,0.375,'201.15.\x0074.200/26',RELIABILITY,0,-1
20,0.500,'201.15.\x007u4.200/26',RELIABILITY,0,-1
21,0.563,'201.15.\x007\x004.200/26',RELIABILITY,0,-1
22,0.625,'201.15&&.\x0074.200/26',RELIABILITY,0,-1
23,0.672,'\x00160.205.12.254/28',RELIABILITY,0,-1
24,0.703,'201.15.\x0074.200.200.200.200.200/26',RELIABILITY,0,-1
25,0.766,'201.1\x00.574.200/26',RELIABILITY,0,-1
26,0.813,'201.15.\x0074.200/26',RELIABILITY,0,-1
