iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"'"" '",INVALIDITY,1,0
2,0.274,"""{'HDWNcuX': '},1'8""",INVALIDITY,1,0
3,0.544,"""{'lnb': False, 'dDe'999999999999999999999999: 'zlTqPNr'}""",INVALIDITY,0,0
4,0.818,"""{'q}uwvowc': '??', 'FYdSaYfqT': '3,6', 'eNtJvoJ': True, 'DulqFYyEp': Trueg""",INVALIDITY,0,0
5,1.345,"""{'wyYw""",INVALIDITY,0,0
6,1.869,"'{""key"": ""val: ""val: ""val:] ""val: ""value""}'",INVALIDITY,1,0
7,2.132,"""{'crcyRtGVW': ['9', '7', '?', '0']}""",INVALIDITY,0,0
8,2.395,"""{'HOBBJ': '10,6'}""",INVALIDITY,0,0
9,2.655,"""{'wQQMK': ''}""",INVALIDITY,0,0
10,2.917,"'{""emoji_escaped"": ""\\uD83D\\uDE0'",INVALIDITY,1,0
11,3.178,"""{%bfE': True}""",INVALIDITY,0,0
12,3.700,"""{'qguwvowc': '??', 'FYdSaYfqT': '3,6', 'eNtJvoJ': True, 'DulqFY 'DulqFY 'DulqFY 'DulqFY 'DulqFYyEp': True}""",INVALIDITY,0,0
13,3.975,"'\x02""'",INVALIDITY,1,0
14,4.280,"'{""k[ey"": ""value""ue""ue""ue""ue""ue""}'",INVALIDITY,0,0
15,4.820,"""{'\nGjA': '616', 'VXnEcA': '10,6', 'rYpS': '1599'}""",INVALIDITY,0,0
16,5.084,"""{'yi,': ['4', '8'X '3'], 'r': '35', 'ru': '0,5'}""",INVALIDITY,0,0
17,5.347,"""{'i': '5,0', 'ldbGQptXT': '1935', 'xoBJfcJM': False, 'ohkADYFQw': ''}se, 'ohkADYFQw': ''}se, 'ohkADYFQw': ''}se, 'ohkAD",INVALIDITY,0,0
18,5.610,"""{'NnXCFr': False, 'PGxRbkQLY': '5,3'}""",INVALIDITY,0,0
19,5.875,"""{'""",INVALIDITY,0,0
20,5.875,"'{""a"":\x00null}'",RELIABILITY,1,-1
21,6.393,"""{'kApLibrJq': ['1', '3', '||8', '5'], 'Xqrn': '', 'BBtB': True, 'kxMXUI': '429', 'NJ': '??'}""",INVALIDITY,0,0
22,6.624,"""{'lnb': FaLse, 'dDe': 'zlTqPNr'}""",INVALIDITY,1,130
