iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'19\x00.140.254.71/26',RELIABILITY,1,-1
2,0.031,'174.21.218.\x00253/11',RELIABILITY,0,-1
3,0.046,'19\x00.140.254.71/26',RELIABILITY,0,-1
4,0.078,'19\x00.140.254.71/26999999999999999999999999',RELIABILITY,0,-1
5,0.109,'19j\x00.140.254.71/26',RELIABILITY,0,-1
6,0.109,'19\x00.140.254.',RELIABILITY,0,-1
7,0.125,'11\x00.140.254.79/26',RELIABILITY,0,-1
8,0.156,'19\x00.140.254.71/26',RELIABILITY,0,-1
9,0.203,'19\\\x00.140.254.71/26',RELIABILITY,0,-1
10,0.359,'19\x00.140.254.7{1/26',RELIABILITY,0,-1
11,0.375,'11\x00.940.254.71/26',RELIABILITY,0,-1
12,0.500,'19\x00.140.254.7!/26',RELIABILITY,0,-1
13,0.515,"""'19\x00.140.254.71/26""",RELIABILITY,0,-1
14,0.796,'19\x00.140.254.71/26',RELIABILITY,0,-1
15,0.828,'19\x00x.140.254.71/26',RELIABILITY,0,-1
16,0.859,'19\x00\r.140.254.71/26',RELIABILITY,0,-1
17,0.890,'19\x00.140.254.79\x00.140.254.79\x00.140.254.79\x00.140.254.79\x00.140.254.71/26',RELIABILITY,0,-1
18,0.906,'248.203.121\x00.2/16',RELIABILITY,0,-1
19,0.953,'19\x00.140.254.71/26',RELIABILITY,0,-1
20,0.968,'19\x00.140.254.7162/',RELIABILITY,0,-1
21,1.062,'19\x00.940.254.71/26',RELIABILITY,0,-1
22,1.078,'156\x00.113.176.185/19',RELIABILITY,0,-1
23,1.109,'1[9\x00.140.254.71/26',RELIABILITY,0,-1
24,1.125,'19\x00.140.254.71/26',RELIABILITY,0,-1
25,1.234,'19\x00.140.254.71/1/1/1/26',RELIABILITY,0,-1
26,1.296,'19\x00.140.25/../4.71/26',RELIABILITY,0,-1
27,1.359,'19\x00.140.254.71/<26',RELIABILITY,0,-1
28,1.578,'\x00133.131.184.136/18',RELIABILITY,0,-1
29,1.656,'192.0.2.8\x00[0-5]',RELIABILITY,0,-1
30,1.656,'19\x00.1||40.254.71/26',RELIABILITY,0,-1
31,1.734,'19\x002.0.2.170-175',RELIABILITY,0,-1
32,1.906,'133\x00.168.195.26/25',RELIABILITY,0,-1
33,1.906,'19\x00.140.254.71/24.71/24.71/24.71/24.71/26',RELIABILITY,0,-1
34,1.906,'19\x00.140.254.71/254.71/26',RELIABILITY,0,-1
35,1.921,'19\x00.140.254.71/24.71/24.71/24.71/24.71/24.71/26',RELIABILITY,0,-1
36,2.062,'19\x00.140.2\n54.71/26',RELIABILITY,0,-1
37,2.062,'19\x00.240.154.71/26',RELIABILITY,0,-1
38,2.093,'192.0.2.18\x00',RELIABILITY,0,-1
39,2.125,'19\x00.140.254.71/2666',RELIABILITY,0,-1
40,2.140,'16\x004.204.245.189/10',RELIABILITY,0,-1
41,2.140,'11\x005.227.48.219/2',RELIABILITY,0,-1
42,2.171,'19\x00.140.254}.71/26',RELIABILITY,0,-1
43,2.250,'203.63.2\x0028.75/0',RELIABILITY,0,-1
44,2.390,'19\x00.140.2',RELIABILITY,0,-1
45,2.484,'19\x00.140.254.71/26',RELIABILITY,0,-1
46,2.546,'19\x00.140.254.71/271/271/271/271/271/271/271/271/271/26',RELIABILITY,0,-1
47,2.593,'240.156.\x00111.97/32',RELIABILITY,0,-1
48,2.656,'19\x00.14',RELIABILITY,0,-1
49,2.687,'89.58.174.88\x00/5',RELIABILITY,0,-1
50,2.718,'\x00192.0.20.64/26',RELIABILITY,0,-1
51,2.765,'203.63.2\x0028.75/0',RELIABILITY,0,-1
52,2.828,'19\x00.140.254.',RELIABILITY,0,-1
53,2.906,'192.0.2.170\x00-175',RELIABILITY,0,-1
54,3.031,'19\x00.140.254.7ÿ1/26',RELIABILITY,0,-1
55,3.062,'19\x00.140.254.71',RELIABILITY,0,-1
56,3.250,'67.240.137.83\x00/29',RELIABILITY,0,-1
57,3.406,'96.240.\x00153.66/10',RELIABILITY,0,-1
58,3.437,'192\x00.0.20.64/26',RELIABILITY,0,-1
59,3.609,'17\x003.185.44.211/32',RELIABILITY,0,-1
60,3.625,'89\x00.58.174.88/5',RELIABILITY,0,-1
61,3.640,'19\x00.140.254.71/26',RELIABILITY,0,-1
62,3.671,'116.\x0097.93.203/23',RELIABILITY,0,-1
63,3.812,'37.245.0\x00.75/5',RELIABILITY,0,-1
64,3.921,'19\x00.140.254.71/26',RELIABILITY,0,-1
65,3.937,'116.97.93\x00.203/23',RELIABILITY,0,-1
66,3.968,'156.113.176.\x00185/19',RELIABILITY,0,-1
67,3.984,'19\x00.140.254!.71/26',RELIABILITY,0,-1
68,4.000,'192\x00.0.20.64/26',RELIABILITY,0,-1
69,4.046,'19\x00/140.254.71/26',RELIABILITY,0,-1
70,4.156,'19\x00.140.2',RELIABILITY,0,-1
71,4.187,'19\x00.140.25419\x00.140.25419\x00.140.25419\x00.140.25419\x00.140.25419\x00.140.25419\x00.140.25419\x00.140.25419\x00.,RELIABILITY,0,-1
72,4.250,'19\x00.140.254.71/271/271/271/271/26',RELIABILITY,0,-1
73,4.343,'192.0.2.[5\x00678]',RELIABILITY,0,-1
74,4.484,'19\x00.140.254',RELIABILITY,0,-1
75,5.203,'19\x00.041.254.71/26',RELIABILITY,0,-1
76,5.281,'133.131.184.1\x0036/18',RELIABILITY,0,-1
77,5.312,'96.240.153.66/1\x000',RELIABILITY,0,-1
78,5.390,'19\x00.140.254.71/26140.254.71/26140.254.71/26',RELIABILITY,0,-1
79,5.484,'20\x003.63.228.75/0',RELIABILITY,0,-1
80,5.531,'9.66.39.\x00227/22',RELIABILITY,0,-1
81,5.796,'240.156.111.9\x007/32',RELIABILITY,0,-1
82,5.796,'192.0.2.80-192.0.2.\x0085',RELIABILITY,0,-1
83,5.812,'115.227\x00.48.219/2',RELIABILITY,0,-1
84,5.812,'19\x00.140.2584.71/26',RELIABILITY,0,-1
85,5.875,'108.187\x00.193.132/19',RELIABILITY,0,-1
86,5.984,'99\x00.140.254.71/26',RELIABILITY,0,-1
87,6.531,'89.5\x008.174.88/5',RELIABILITY,0,-1
88,6.546,'19\x009\x009\x009\x009\x009\x009\x009\x00.140.254.71/26',RELIABILITY,0,-1
89,6.578,'192.0.2.\x00[5678]',RELIABILITY,0,-1
90,6.578,'243.89.1\x0002.185/10',RELIABILITY,0,-1
91,6.640,'19\x00.140.2%0054.71/26',RELIABILITY,0,-1
92,6.656,'67.240.\x00137.83/29',RELIABILITY,0,-1
93,6.750,'132.1\x0021.168.184/3',RELIABILITY,0,-1
94,7.015,'156.113.176.18\x005/19',RELIABILITY,0,-1
95,7.265,'101.85.211.37/17\x00',RELIABILITY,0,-1
96,7.296,'192.\x000.2.18',RELIABILITY,0,-1
97,7.343,'89.58.174.\x0088/5',RELIABILITY,0,-1
98,7.390,'133.131.184.1\x0036/18',RELIABILITY,0,-1
99,7.453,'19\x00.140.254.71/26',RELIABILITY,0,-1
100,7.500,'89.58.174\x00.88/5',RELIABILITY,0,-1
101,7.687,'192.0.2.\x0018',RELIABILITY,0,-1
102,7.703,'174.21.218.25\x003/11',RELIABILITY,0,-1
103,7.718,'24\x000.156.111.97/32',RELIABILITY,0,-1
