iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'24.247.168.164\x00',RELIABILITY,1,-1
2,0.031,'24.247.168.164\x00.extra',RELIABILITY,0,-1
3,0.093,'24.247.168.164\x00',RELIABILITY,0,-1
4,0.093,'24.247.168.164\x00',RELIABILITY,0,-1
5,0.140,'24.247.168.164\x00.extra',RELIABILITY,0,-1
6,0.171,'24.241.768.164\x00',RELIABILITY,0,-1
7,0.203,'24.247.168.164\x00',RELIABILITY,0,-1
8,0.218,'24.247.168.164\x00.extra',RELIABILITY,0,-1
9,0.265,'24.247.168.164\x00.extra',RELIABILITY,0,-1
10,0.296,'24.247.168.164.247.168.164.247.168.164.247.168.164.247.168.164.247.168.164.247.168.164.247.168.164\x00',RELIABILITY,0,-1
11,0.312,'24.247.168.164\x00',RELIABILITY,0,-1
12,0.328,'24.24%007.168.164\x00',RELIABILITY,0,-1
13,0.375,'24.247.168.164\x00.extra',RELIABILITY,0,-1
14,0.406,'254.23\x00.128.81',RELIABILITY,0,-1
15,0.453,'24.247.168.124.247.168.124.247.168.124.247.168.124.247.168.164\x00',RELIABILITY,0,-1
16,0.484,'24\n.247.168.164\x00',RELIABILITY,0,-1
17,0.484,'24.247.168.164\x00.extra',RELIABILITY,0,-1
18,0.531,'24.247.168.164\x00',RELIABILITY,0,-1
19,0.531,'24.246.168.164\x00',RELIABILITY,0,-1
20,0.562,'}24.247.168.164\x00',RELIABILITY,0,-1
21,0.593,'24.2{47.168.164\x00',RELIABILITY,0,-1
22,0.625,'24..47.1682164\x00',RELIABILITY,0,-1
23,0.640,'24.247.168.164\x0064\x0064\x0064\x00',RELIABILITY,0,-1
24,0.750,'24.247.168.164\x00.extra',RELIABILITY,0,-1
25,0.781,'24.247.168.164\x00.extra',RELIABILITY,0,-1
26,0.796,'24.247.|168.164\x00',RELIABILITY,0,-1
27,0.812,'24.247.168.164\x00',RELIABILITY,0,-1
28,0.843,'24.247.168.18.164\x00',RELIABILITY,0,-1
29,1.000,'\x00226.67.181.230',RELIABILITY,0,-1
30,1.062,'\x00114.164.251.50',RELIABILITY,0,-1
31,1.140,'24.247.168.16424.247.168.16424.247.168.16424.247.168.16424.247.168.16424.247.168.16424.247.168.164\x00',RELIABILITY,0,-1
32,1.203,'24.247.168.164\x00',RELIABILITY,0,-1
33,1.484,'24/247.168.164\x00',RELIABILITY,0,-1
34,1.531,'\x004.247.168.1642',RELIABILITY,0,-1
35,1.609,'22\x00.185.77.242',RELIABILITY,0,-1
36,1.625,'24.247.168.164\x00.extra',RELIABILITY,0,-1
37,1.875,'248247.16..164\x00',RELIABILITY,0,-1
38,1.875,'24.247.168.164\x00\x00\x00',RELIABILITY,0,-1
39,1.906,'09.10.99.100\x00',RELIABILITY,0,-1
40,2.156,'24.247.168.1644.247.168.164\x00',RELIABILITY,0,-1
41,2.265,'24.247.168.164\x00',RELIABILITY,0,-1
42,2.296,'24.247.168.z164\x00',RELIABILITY,0,-1
43,2.328,'24.2.74168.164\x00',RELIABILITY,0,-1
44,2.390,'24.247.168.164\x00',RELIABILITY,0,-1
45,2.437,'24.247.168.164\x00.extra',RELIABILITY,0,-1
46,2.531,'238.1\x000.181.149',RELIABILITY,0,-1
47,2.546,'24.247.16{8.164\x00',RELIABILITY,0,-1
48,2.609,'24.247.168.164\x00.extra',RELIABILITY,0,-1
49,2.703,'138.218\x00.107.134',RELIABILITY,0,-1
50,2.781,'24.247.168.1&64\x00',RELIABILITY,0,-1
51,2.796,'24.247/168.164\x00',RELIABILITY,0,-1
52,2.843,'0\x00.0.0.0',RELIABILITY,0,-1
53,2.937,'24.2\n47.168.164\x00',RELIABILITY,0,-1
54,2.937,'24.247.068.164\x00',RELIABILITY,0,-1
55,3.062,'24.r47.168.164\x00',RELIABILITY,0,-1
56,3.671,'24.247.168.161616161616161616164\x00',RELIABILITY,0,-1
57,3.687,'194.199.33.2\x0030',RELIABILITY,0,-1
