iteration,timestamp,input,bug_type,is_new,exit_code
1,16.827,"'{""WtHjrmhwbBAyzECzEx'",INVALIDITY,1,0
2,19.353,"'{""lDo"": """", ""iaRbFUpTaNK"": """", ""Kv: """", ""Kv: """", ""Kv: """", ""Kv: """", ""Kv: """", ""Kv: """", ""Kv: """", ""Kv: """", ""Kv: """", ""KvniKF",INVALIDITY,1,0
3,21.504,'V\rZBKPNINkGGQsVkHzJkworoADqwrxIdxxsCiMrtiZNIoTXOkyppKMnpdzlzBrxegFKiMLMCpocBuVzSQycrkSO',INVALIDITY,1,0
4,26.703,'ZAYLmfihlqAYLmfihlqAYLmfihlqAYLmfihlqAYLmfihlqAYLmfihlqxBxnyYpeCrOieuFknoTjHGXaLQReNCnCtTvIuUW',INVALIDITY,0,0
5,27.650,"'{{""WtHjrmhwbBAyzECzEx'",INVALIDITY,1,0
6,29.595,"'{""lDo"": """", ""iaRbFUpTaNK"": """", ""KvniKFclLdB"": {""jAl"": ""dsInaZmDizdiwpdyafopmTzThtpBAYkjRbgnoxbID"", ""bsUXmlgDsAawHCUJu"":",INVALIDITY,1,0
7,31.438,'V\rZBKPNINkGGQsVkHzJkworoADqwrxIdxxsCiMrtiZNIoTXOkyppKMnpdzlzBrxeg%00FKiMLMCpocBuVzSQycrkSO',INVALIDITY,0,0
8,32.419,"'{""BqJCUT"": -622815038, ""Qm"": ""True"", ""Bfzes"": """", ""QMCYNDeXnqPYFR"": ""[\'72\', \'null\', \'tvNItBoTafiGbYoTqFRUlvIqoRYpv",INVALIDITY,1,0
9,35.284,'udqVZlvvEbndKJDDMmHbbrzZaFHwtqnGQVYXPoVljAADQuiEqazVcQMFDdwVkX',INVALIDITY,0,0
10,37.377,'V\rZBKPNINkGGQsVkHzJkworoADqw&&rxIdxxsCiMrtiZNIoTXOkyppKMnpdzlzBrxegFKiMLMCpocBuVzSQycrkSO',INVALIDITY,0,0
11,39.937,"'{""lILIjaOmkhMZHQu"": {""QVYHEeC"": null, ""hbmtkijMVVpfhxhOQ"": ""KdsQoJleaCpBYfskHTSZCqImNwKuxDCHqeMODrxbtcPxfxJBereZjKzZtXA",INVALIDITY,0,0
12,41.945,'IvPFEJCH&&uHhSANeMWWVqwRNczCX',INVALIDITY,0,0
13,48.334,"'{{""Wt@jrmhwbBAyzECzEx'",INVALIDITY,0,0
14,49.357,"'{{""WtH""WtHjrmhwbBAyzECzEx'",INVALIDITY,0,0
15,52.529,'VZBKPNINkGGQsVkHzJkworoADxwrxIdqxsCiMrtiZNIoTXOkyppKMnpdzlzBrxegFKiMLMCpocBuVzSQycrkSO',INVALIDITY,0,0
16,53.453,"'{""'",INVALIDITY,0,0
17,56.465,"'{""lDo"": """", ""iaRbFUpTaNK"": """", ""KvniKFclLd{B"": {""jAl"": ""dsInaZmDizdiwpdyafopmTzThtpBAYkjRbgnoxbID"", ""bsUXmlgDsAawHCUJu""",INVALIDITY,0,0
18,58.349,'fYfUiVvDsxIBofyLcGmtLjCmgYuZbQXBYGHcOEmtuYgfTgcYDDHuNopCcdvWbUxEFqFBvyy',INVALIDITY,0,0
19,59.247,'aGDZlJvrdKGpgqrFwZnbwMmgHsaZXWeIrFEzUHfh',INVALIDITY,0,0
20,62.464,"'{{""WtHjrmhw`BAyzECzEx'",INVALIDITY,0,0
21,64.442,'VZBKPNINkGGQsVkHzJkworoADqwrxIdxxsCiMrtiZNIoTXOkyppKMnpdzlzBrxegFKiMLMCpocBuVzSQycrrxegFKiMLMCpocBuVzSQycrrxegFKiMLMCpo,INVALIDITY,0,0
22,66.446,"'{""lDo"": """", ""iaRbFUpTaNK"": """", ""KvniKFclLdB"": {""jAl"": ""dsInaZmDizdiwpdyafopmTzThtpBAYkjRbgnoxbID"", ""bsUXmlgDsAawHCUJu"":",INVALIDITY,0,0
23,67.459,'V\rZBKPNINkGGQsVkHzJkwordADqwrxIoxxsCiMrtiZNIoTXOkyppKMnpdzlzBrxegFKiMLMCpocBuVzSQycrkSO',INVALIDITY,0,0
24,68.486,"'{""json"":""oson"":""oson"":""oson"":""oson"":""oson"":""oson"":""oson"":""oson"":""oson"":""obj""}'",INVALIDITY,0,0
25,70.418,"'{""__complex__"":'",INVALIDITY,1,0
