iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"""{'FbihEaZni': '1075', 'kQ\rGWTFMiW': '', 'HE': False, 'iheeGS': False}""",INVALIDITY,1,0
2,2.480,"""{'UO': '', 'nHXwe':\x0c '4,3', 'Qt': ['0', '2', '2'], 'CEgxlF': '1579'}""",INVALIDITY,0,0
3,2.744,"""{'SsZnV': '79', 'saey': '908', 'RNtWuAaljn': ['10', '0/../', '8', '3'], 'UNJ': ''}""",INVALIDITY,0,0
4,3.017,"'{""int_max"":999999999999999999999999 9999999999999999}'",INVALIDITY,1,0
5,3.503,"""{'FbihEaZni': '1075', 'kQGWT\x00FMiW': '': '': '': '': '': '': '': '': '', 'HE': False, 'iheeGS': False}""",RELIABILITY,1,-1
6,5.634,"""{'xs': ['""",INVALIDITY,0,0
7,5.896,"""{'Q': '', 'uf': '1877', 'vLVD': ['0', '6', '6', '4', '9']}""",INVALIDITY,0,0
8,6.416,"""{'nZkipI': '', 'N': '1384', 'XhKdwSYX': True}""",INVALIDITY,0,0
9,6.697,"""{'FbihEaZni': '1075', 'kQGWTFMiW': '', 'HE': False, 'iheeGS': False}""",INVALIDITY,0,0
10,6.965,'[]ÿ',INVALIDITY,1,0
11,8.255,"'{""float"": 1.oat"": 1.oat"": 1.oat"": 1.oat"": 1.o\\at"": 1.oat"": 1.23e10}'",INVALIDITY,0,0
12,9.159,"""{'DHPIhSVw': '518', 'xVV': '??', 'tyl': ['6', '9', '1'], 'Gcu': False, 'JzfcSSWA': ['10', '5', '4', '2']}""",INVALIDITY,0,0
13,9.420,'{}/',INVALIDITY,1,0
14,9.682,"'{""a"": '",INVALIDITY,1,0
15,10.550,"""{'lJ%: '9,3'}""",INVALIDITY,0,0
16,10.811,'00<',INVALIDITY,0,0
17,11.781,"'{""a"": '",INVALIDITY,0,0
18,12.044,"""{'lJ': '9,3'}""",INVALIDITY,0,0
19,12.309,"'{""{""{""{""{""{""{""{""a"": null}'",INVALIDITY,1,0
20,13.127,"'{""zero_variants"": [0, -0, 0.0, 0}e0]}'",INVALIDITY,1,0
