iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'40.246.87.80\x00/30',RELIABILITY,1,-1
2,0.016,"""40.246.8'7.80\x00/30""",RELIABILITY,0,-1
3,0.031,'44.246.87.80\x00/30',RELIABILITY,0,-1
4,0.031,'40.246.87.80\x00>/30',RELIABILITY,0,-1
5,0.110,'40.246. 87.80\x00/30',RELIABILITY,0,-1
6,0.125,'40.246.87.80\x00/30',RELIABILITY,0,-1
7,0.141,'ÿ40.246.87.80\x00/30',RELIABILITY,0,-1
8,0.172,"'40.246.87.80\x00""/30'",RELIABILITY,0,-1
9,0.172,'40.246.87.80\x00/30',RELIABILITY,0,-1
10,0.188,'40.246.87.8>0\x00/30',RELIABILITY,0,-1
11,0.266,'40.246.87.80\x00/30',RELIABILITY,0,-1
12,0.313,'1\x0039.68.200.136/15',RELIABILITY,0,-1
13,0.313,'40.846.87.20\x00/30',RELIABILITY,0,-1
14,0.375,'40.246.87.80\x00/\x0030',RELIABILITY,0,-1
15,0.406,'40.246.87.80\x00/350',RELIABILITY,0,-1
16,0.422,'40.246\r.87.80\x00/30',RELIABILITY,0,-1
17,0.438,'408246.87..0\x00/30',RELIABILITY,0,-1
18,0.485,'<40.246.87.80\x00/30',RELIABILITY,0,-1
19,0.485,'90.67.187.9/20\x00',RELIABILITY,0,-1
20,0.500,'40.246.87.80\x00/30',RELIABILITY,0,-1
21,0.516,'255.133.2\x0011.122/11',RELIABILITY,0,-1
22,0.547,'80.146.4\x005.164/11',RELIABILITY,0,-1
23,0.563,'145.238.\x00100.124/1',RELIABILITY,0,-1
24,0.594,'40.246.87.80$\x00/30',RELIABILITY,0,-1
25,0.625,'40.2&&46.87.80\x00/30',RELIABILITY,0,-1
26,0.625,'40.246.87.80\x00/3]0',RELIABILITY,0,-1
27,0.672,'40.246.87.80\x000\x000\x00/30',RELIABILITY,0,-1
28,0.703,'40.246.87.80\x00/30',RELIABILITY,0,-1
29,0.703,'40.246.8||7.80\x00/30',RELIABILITY,0,-1
30,0.735,"""40.246.87.8'0\x00/30""",RELIABILITY,0,-1
31,0.750,'40.246.87.80\x00+30',RELIABILITY,0,-1
32,0.828,'40.24>.87.80\x00/30',RELIABILITY,0,-1
33,0.906,'%0040.246.87.80\x00/30',RELIABILITY,0,-1
34,0.922,'192.0.2.8[0\x00-5]',RELIABILITY,0,-1
35,0.922,'130\x00.146.249.90/1',RELIABILITY,0,-1
36,0.938,'40.246.87.80\x00/30',RELIABILITY,0,-1
37,0.985,'40.246.87.\x0080/30',RELIABILITY,0,-1
38,1.016,'200.3.43.\x00104/5',RELIABILITY,0,-1
39,1.063,'?40.246.87.80\x00/30',RELIABILITY,0,-1
40,1.141,'||40.246.87.80\x00/30',RELIABILITY,0,-1
41,1.328,'61.196.235.1\x0062/4',RELIABILITY,0,-1
42,1.438,'.0.246.87480\x00/30',RELIABILITY,0,-1
43,1.531,'40.246.87.80\x00/30',RELIABILITY,0,-1
44,1.625,'200.3.43.104/\x005',RELIABILITY,0,-1
45,1.735,'40.246.87.80\x00/3J0',RELIABILITY,0,-1
46,1.844,'1\x0030.66.216.245/5',RELIABILITY,0,-1
47,1.875,'40.2\n46.87.80\x00/30',RELIABILITY,0,-1
48,1.906,'40.24v.87.80\x00/30',RELIABILITY,0,-1
49,1.953,'40.246.87.8046.87.8046.87.8046.87.8046.87.8046.87.80\x00/30',RELIABILITY,0,-1
50,2.016,'40.246.87.80\x00ÿ/30',RELIABILITY,0,-1
51,2.016,'40.246.(7.80\x00/30',RELIABILITY,0,-1
52,2.110,'200.\x003.43.104/5',RELIABILITY,0,-1
53,2.172,'40.2{46.87.80\x00/30',RELIABILITY,0,-1
54,2.235,'145.238.100.124/1\x00',RELIABILITY,0,-1
55,2.250,'48.246.87.00\x00/30',RELIABILITY,0,-1
56,2.422,'40.246.87.80\x00/20',RELIABILITY,0,-1
57,2.438,"""40.246.8'.80\x00/30""",RELIABILITY,0,-1
58,2.469,'30.57.148.1\x0015/15',RELIABILITY,0,-1
59,2.516,'40.246.87.80.87.80.87.80.87.80\x00/30',RELIABILITY,0,-1
60,2.578,'59.185.164.86/\x006',RELIABILITY,0,-1
61,2.578,'252.12\x001.146.74/6',RELIABILITY,0,-1
62,2.625,'40.246.87.80\x00/30/30/30/30/30/30/30/30/30',RELIABILITY,0,-1
63,2.797,'170.15.146\x00.130/30',RELIABILITY,0,-1
64,3.016,"""'40.246.87.80\x00/30""",RELIABILITY,0,-1
65,3.031,'40.246/../.87.80\x00/30',RELIABILITY,0,-1
66,3.469,'192.0.2.170-17\x005',RELIABILITY,0,-1
67,3.547,'192.0.2.18\x00',RELIABILITY,0,-1
68,3.578,'43.15.27.55\x00/12',RELIABILITY,0,-1
69,3.750,'40.246.87.80\x0003/',RELIABILITY,0,-1
70,3.781,'30.57.148.115/15\x00',RELIABILITY,0,-1
71,4.016,'43.15.27.\x0055/12',RELIABILITY,0,-1
72,4.266,'403246.87.80\x00/.0',RELIABILITY,0,-1
