iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"""{'JepO': '5""",INVALIDITY,1,0
2,0.269,"'{""a"": a"": a"": a"": a"": a"": a"": a"": a"": a"": null}'",INVALIDITY,1,0
3,0.535,"'{""float"": 1.23g10}'",INVALIDITY,1,0
4,0.804,"""{'wq': False, 'UGUyxEYqcf': TGrue, 'ixqyuZhjF': 'hlVfKr', 'LHdiP': '', 'dWOdatttY': 'LB'}""",INVALIDITY,0,0
5,1.065,'00',INVALIDITY,1,0
6,1.588,"""{'ZDaQWoUcNe': '4,8', 'prWhPkCX': '125%004', 'WwaaSTU': '', 'mzGPSgokW': '9,4', 'o': True}""",INVALIDITY,0,0
7,1.851,"'{""a"": true{""a"": true{%00""a"": true{""a"": true{""a"": true{""a"": true{""a"": true, ""b"": false}'",INVALIDITY,1,0
8,2.399,'p0',INVALIDITY,1,0
9,2.936,"""{'gvRJuvAxz': ['7', '2', '8', '9'], 'SnhWZNFG': '225', 'YfOx': '136', 'N': Fa{lse, 'hccT': ''}""",INVALIDITY,0,0
10,3.198,"'{""`"": {""b"": {""c"": '",INVALIDITY,1,0
11,3.464,"'{""float"": 1.23g10}'",INVALIDITY,0,0
12,3.745,"""r{'gsBd': True}""",INVALIDITY,0,0
13,4.008,"""{'JGTrQC': '1167', 'Iz': '', 'MxnLuisvgy': ['4', '10', '9', '2'], 'HJGG': '', 'GFjoTT9', '2'], 'HJGG': '', 'GFjoTT9', '",INVALIDITY,0,0
14,4.270,"'{""a"": {""{""{""{""{""b"": {""c["": 1}}}'",INVALIDITY,1,0
15,4.534,'[]]]]\r',INVALIDITY,1,0
16,4.815,"""{'JepO': '5,5', 'IuvZnvDQp': False, 'ndDUMyVj': '', 'Jwqsjqb'dDUMyVj': '', 'Jwqsjqb'dDUMyVj': '', 'Jwqsjqb'dDUMyVj': ''",INVALIDITY,0,0
17,5.091,"""{'lYMnD': 'm,9', 'FjHom3': False, 'kOoSKAV': '1635'}""",INVALIDITY,0,0
18,5.358,"'""hello*'",INVALIDITY,1,0
19,5.624,"""{'M': 'SOWi'}""",INVALIDITY,0,0
20,5.892,"'{""a"": {"""""": {""cb: 1}}}'",INVALIDITY,1,0
21,6.155,'\r]]]][',INVALIDITY,1,0
22,6.418,"'{\'gsBd\': Tru""e}'",INVALIDITY,0,0
23,6.685,"""{'PPSuidHH': True, 'DqHDwrrRE': True, 'RQobnaoRC': '??', 'O': '??'}""",INVALIDITY,0,0
24,6.948,"'{""flo}t"": 1.23e10a'",INVALIDITY,1,0
25,7.211,"'{""a"": a"": a"": a"": a"": a"": a"": a"": "":] a"": a"": a"": null}'",INVALIDITY,0,0
26,7.474,"'{""neg_float"":$-1.23e-10}'",INVALIDITY,1,0
27,7.995,"""{'vF': False, 'C': True, 'twNRp': ['0', %0', '6', '6'], 'gwoPqVnlTF': True, 'SsJTEOXU': '125'}""",INVALIDITY,0,0
28,8.257,'falsÿe',INVALIDITY,0,0
29,8.522,"""{'KYNdY': ['8', '7', '1', '9', '1'], 'KoctIlf': '71', 'otMCKdwsm': ''}""",INVALIDITY,0,0
30,8.796,"""{'PlpaKl': '736', 'CZ': '1957', 'iDsyF': 'XWNPGY'}""",INVALIDITY,0,0
31,9.058,"""{'vMnBb': '7,7'}}}<}}""",INVALIDITY,0,0
32,9.338,"""{'PlpaKl': '636', 'CZ': '1957', 'iDsqF': 'XWNPGY'}""",INVALIDITY,0,0
33,9.612,"""{'lYlnD': '3,9', 'FjHomm': FaMse, 'kOoSKAV': '1635'}""",INVALIDITY,0,0
34,9.894,"'{""`"": {""b"": {"": {"": {"":[ {"": {"": {"": {"": {""c"": '",INVALIDITY,1,0
35,10.179,'0\x10',INVALIDITY,0,0
36,10.466,"'""hee""eeeello""'",INVALIDITY,1,0
37,10.742,"""{'OCWObVFS': True, 'Xb': True, 'auLVexrw': '??', 'P': '9,2', 'PdeJCyeMG': '3deJCyeMG': '3deJCyeMG': '3deJCyeMG': '3,1'}",INVALIDITY,0,0
38,11.336,"'""\x02'",INVALIDITY,1,0
39,11.618,"""{'M': 'SOWi'}999999999999999999999999""",INVALIDITY,0,0
40,11.893,"""{'PPSuidHH': True, 'DqHDwrrRE': True, 'RQobnaoRC': '??', 'O': '??'}""",INVALIDITY,0,0
41,12.180,'\x7f}',INVALIDITY,0,0
42,12.463,"""{'ZDaQWoUcNe': '4,8', 'prWhPkCX': '1254', 'WwaaSTU': '', 'mzGPSgokW': '9,4', 'o': True}""",INVALIDITY,0,0
43,12.737,"'""line\\n999999999999999999999999""line\\n""line\\nbreak""'",INVALIDITY,1,0
44,12.737,"'{""neg_f\x00loatneg_float"":$-1.23e-10}'",RELIABILITY,1,-1
45,13.008,"'""hhhhhhell/../o*'",INVALIDITY,0,0
46,13.008,"'{""neg_f\x00loatneg_float"":$-1.232323e-10}'",RELIABILITY,0,-1
47,13.549,"""{'PPSuidHH': True, 'DqHDwrrRE': True, 'RQobnaoRC': '??', 'O': '??'}""",INVALIDITY,0,0
48,13.812,"""||{'RJMKGyHJz': '191', 'P': : : : '1149'}""",INVALIDITY,0,0
